SEX,DESIGNATION,AGE,SALARY,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,nb_months,yearsMonths,UNIT_Finance,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,nb_months_log,yearsMonths_log,PAST EXP grouped,LEAVES REMAINING Z,LEAVES USED Z,DESIGNATION M
1,0,3.1780538303479458,10.743954995788227,22,8,2,1.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,1,0.11615751215763173,-0.11615751215763173,0
0,0,3.2188758248682006,10.673456875697358,30,0,2,3.0,12,1.0,0,0,0,0,1,0,2.4849066497880004,0.0,1,-1.6141592059830907,1.6141592059830907,0
0,0,3.1780538303479458,10.710588223171918,15,15,5,1.0,29,2.4166666666666665,1,0,0,0,0,0,3.367295829986474,0.8823891801984737,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.091042453358316,10.721062311471126,30,0,3,0.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,0,-1.6141592059830907,1.6141592059830907,0
0,0,3.091042453358316,10.812108950105376,30,0,5,0.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.761089288061603,28,2,2,1.0,29,2.4166666666666665,0,0,0,0,0,1,3.367295829986474,0.8823891801984737,1,-1.18158002644791,1.18158002644791,0
0,1,3.2188758248682006,10.993412212806673,28,2,2,1.0,34,2.8333333333333335,0,0,0,0,0,1,3.5263605246161616,1.0414538748281612,1,-1.18158002644791,1.18158002644791,1
0,0,3.044522437723423,10.660782552919825,21,9,2,0.0,32,2.6666666666666665,0,0,0,1,0,0,3.4657359027997265,0.9808292530117262,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.1354942159291497,10.729766045699256,22,8,5,1.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,1,0.11615751215763173,-0.11615751215763173,0
1,1,3.2188758248682006,10.989453546169914,28,2,4,1.0,25,2.0833333333333335,0,0,0,1,0,0,3.2188758248682006,0.7339691750802005,1,-1.18158002644791,1.18158002644791,1
0,0,3.1780538303479458,10.756668076081487,18,12,2,1.0,23,1.9166666666666665,0,0,0,1,0,0,3.1354942159291497,0.6505875661411493,1,0.9813158712279929,-0.9813158712279929,0
0,2,3.332204510175204,11.45100750715524,21,9,2,1.0,48,4.0,0,0,0,0,1,0,3.871201010907891,1.3862943611198906,1,0.33244710192522203,-0.33244710192522203,2
0,0,3.1354942159291497,10.638687969327073,28,2,4,0.0,28,2.3333333333333335,0,0,1,0,0,0,3.332204510175204,0.8472978603872037,0,-1.18158002644791,1.18158002644791,0
1,2,3.4011973816621555,11.306134970568788,24,6,5,2.0,57,4.75,1,0,0,0,0,0,4.04305126783455,1.55814461804655,1,-0.31642166737754884,0.31642166737754884,2
0,1,3.332204510175204,11.013814291650665,26,4,3,2.0,42,3.5,1,0,0,0,0,0,3.7376696182833684,1.252762968495368,1,-0.7490008469127294,0.7490008469127294,1
1,1,3.258096538021482,11.152185125641573,20,10,2,4.0,12,1.0,0,0,0,1,0,0,2.4849066497880004,0.0,2,0.5487366916928124,-0.5487366916928124,1
0,0,3.2188758248682006,10.703154576473747,18,12,2,3.0,15,1.25,0,1,0,0,0,0,2.70805020110221,0.22314355131420976,1,0.9813158712279929,-0.9813158712279929,0
1,0,3.2188758248682006,10.626266348220677,24,6,5,1.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.2188758248682006,10.756646772970168,23,7,3,1.0,30,2.5,0,0,0,1,0,0,3.4011973816621555,0.9162907318741551,1,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.796673410695186,23,7,3,0.0,29,2.4166666666666665,0,0,1,0,0,0,3.367295829986474,0.8823891801984737,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.672970578838283,20,10,2,0.0,23,1.9166666666666665,0,1,0,0,0,0,3.1354942159291497,0.6505875661411493,0,0.5487366916928124,-0.5487366916928124,0
0,0,3.1780538303479458,10.793208410867665,29,1,2,1.0,23,1.9166666666666665,0,1,0,0,0,0,3.1354942159291497,0.6505875661411493,1,-1.3978696162155004,1.3978696162155004,0
0,0,3.091042453358316,10.703783648613117,21,9,5,0.0,20,1.6666666666666665,0,1,0,0,0,0,2.995732273553991,0.5108256237659906,0,0.33244710192522203,-0.33244710192522203,0
0,0,3.1780538303479458,10.79098778694702,21,9,2,0.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,0,0.33244710192522203,-0.33244710192522203,0
0,0,3.091042453358316,10.746755876664402,25,5,5,0.0,12,1.0,0,0,0,1,0,0,2.4849066497880004,0.0,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.044522437723423,10.796161592809286,28,2,2,0.0,15,1.25,0,0,0,0,0,1,2.70805020110221,0.22314355131420976,0,-1.18158002644791,1.18158002644791,0
1,0,3.1354942159291497,10.650057009592066,28,2,2,0.0,22,1.8333333333333335,0,0,0,0,1,0,3.091042453358316,0.6061358035703156,0,-1.18158002644791,1.18158002644791,0
0,1,3.2188758248682006,11.134662014287208,15,15,3,1.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,1,1.6301846405307638,-1.6301846405307638,1
1,0,3.1780538303479458,10.612655709150252,24,6,5,1.0,20,1.6666666666666665,0,0,0,0,1,0,2.995732273553991,0.5108256237659906,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.091042453358316,10.65452621151185,29,1,5,0.0,30,2.5,0,1,0,0,0,0,3.4011973816621555,0.9162907318741551,0,-1.3978696162155004,1.3978696162155004,0
0,0,3.1354942159291497,10.61071020720062,26,4,2,0.0,28,2.3333333333333335,0,1,0,0,0,0,3.332204510175204,0.8472978603872037,0,-0.7490008469127294,0.7490008469127294,0
1,0,3.044522437723423,10.656482582714847,21,9,3,0.0,20,1.6666666666666665,0,0,0,1,0,0,2.995732273553991,0.5108256237659906,0,0.33244710192522203,-0.33244710192522203,0
1,4,3.4011973816621555,12.14113937982455,21,9,5,4.0,38,3.1666666666666665,0,1,0,0,0,0,3.6375861597263857,1.1526795099383853,2,0.33244710192522203,-0.33244710192522203,3
0,1,3.2188758248682006,10.929367845038138,22,8,3,2.0,13,1.0833333333333333,0,0,0,0,0,1,2.5649493574615367,0.08004270767353636,1,0.11615751215763173,-0.11615751215763173,1
0,0,3.091042453358316,10.642109884868974,22,8,3,0.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.044522437723423,10.780496769408607,15,15,2,0.0,21,1.75,0,0,0,0,0,1,3.044522437723423,0.5596157879354227,0,1.6301846405307638,-1.6301846405307638,0
0,0,3.1780538303479458,10.792427642387484,27,3,5,1.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,1,-0.9652904366803198,0.9652904366803198,0
0,0,3.1780538303479458,10.603734470211297,24,6,2,1.0,29,2.4166666666666665,0,1,0,0,0,0,3.367295829986474,0.8823891801984737,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.2188758248682006,10.748625940082194,16,14,5,1.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,1,1.4138950507631736,-1.4138950507631736,0
1,2,3.4011973816621555,11.338226780121822,29,1,4,4.0,15,1.25,0,0,0,1,0,0,2.70805020110221,0.22314355131420976,2,-1.3978696162155004,1.3978696162155004,2
0,1,3.258096538021482,11.100843513759758,20,10,4,1.0,14,1.1666666666666667,0,0,0,0,1,0,2.6390573296152584,0.15415067982725836,1,0.5487366916928124,-0.5487366916928124,1
0,0,3.1780538303479458,10.721525780211834,29,1,3,1.0,29,2.4166666666666665,0,0,0,0,1,0,3.367295829986474,0.8823891801984737,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.1354942159291497,10.666090830610614,21,9,2,1.0,15,1.25,0,0,0,0,1,0,2.70805020110221,0.22314355131420976,1,0.33244710192522203,-0.33244710192522203,0
1,0,3.1780538303479458,10.709137184308531,18,12,2,0.0,30,2.5,0,0,0,0,0,1,3.4011973816621555,0.9162907318741551,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.091042453358316,10.75541041537748,25,5,5,0.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,0,-0.5327112571451391,0.5327112571451391,0
0,0,3.044522437723423,10.67625427432424,29,1,3,0.0,12,1.0,0,0,1,0,0,0,2.4849066497880004,0.0,0,-1.3978696162155004,1.3978696162155004,0
0,0,3.1354942159291497,10.752419790885464,17,13,2,0.0,28,2.3333333333333335,0,1,0,0,0,0,3.332204510175204,0.8472978603872037,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.2188758248682006,10.618542985144954,25,5,4,1.0,31,2.5833333333333335,0,1,0,0,0,0,3.4339872044851463,0.949080554697146,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.091042453358316,10.610833452495886,16,14,5,0.0,11,0.9166666666666666,0,1,0,0,0,0,2.3978952727983707,-0.08701137698962981,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.1780538303479458,10.75062111371267,30,0,5,0.0,30,2.5,0,0,0,0,0,1,3.4011973816621555,0.9162907318741551,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.763165603983705,28,2,3,2.0,15,1.25,0,0,0,1,0,0,2.70805020110221,0.22314355131420976,1,-1.18158002644791,1.18158002644791,0
0,0,3.044522437723423,10.736961733187352,23,7,3,0.0,12,1.0,0,0,1,0,0,0,2.4849066497880004,0.0,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.2188758248682006,10.657118168475584,20,10,5,3.0,12,1.0,0,0,1,0,0,0,2.4849066497880004,0.0,1,0.5487366916928124,-0.5487366916928124,0
1,0,3.1780538303479458,10.764075281534032,18,12,5,0.0,35,2.9166666666666665,0,0,0,1,0,0,3.5553480614894135,1.0704414117014134,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.044522437723423,10.783943831401068,16,14,4,0.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,0,1.4138950507631736,-1.4138950507631736,0
1,0,3.1354942159291497,10.74937727911096,21,9,5,0.0,27,2.25,0,0,0,0,0,1,3.295836866004329,0.8109302162163288,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.044522437723423,10.685469446796564,30,0,2,0.0,28,2.3333333333333335,0,0,1,0,0,0,3.332204510175204,0.8472978603872037,0,-1.6141592059830907,1.6141592059830907,0
0,0,3.1354942159291497,10.632653209172005,19,11,3,0.0,18,1.5,0,0,0,0,0,1,2.8903717578961645,0.4054651081081644,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.091042453358316,10.817134793464865,20,10,4,0.0,18,1.5,1,0,0,0,0,0,2.8903717578961645,0.4054651081081644,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.091042453358316,10.626023617989862,22,8,3,0.0,22,1.8333333333333335,1,0,0,0,0,0,3.091042453358316,0.6061358035703156,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.2188758248682006,10.779830907300688,22,8,4,2.0,27,2.25,0,1,0,0,0,0,3.295836866004329,0.8109302162163288,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.2188758248682006,10.719582187930941,25,5,4,1.0,36,3.0,0,0,0,0,1,0,3.58351893845611,1.0986122886681098,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.091042453358316,10.67609265443079,19,11,2,0.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.091042453358316,10.748067436856283,19,11,2,0.0,14,1.1666666666666667,0,0,0,0,1,0,2.6390573296152584,0.15415067982725836,0,0.7650262814604026,-0.7650262814604026,0
1,4,3.4011973816621555,11.927502268546807,24,6,4,4.0,16,1.3333333333333333,0,0,0,1,0,0,2.772588722239781,0.28768207245178085,2,-0.31642166737754884,0.31642166737754884,3
1,3,3.4011973816621555,11.578291768401481,30,0,2,4.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,2,-1.6141592059830907,1.6141592059830907,3
0,0,3.1780538303479458,10.739132061324618,21,9,2,1.0,21,1.75,0,0,0,1,0,0,3.044522437723423,0.5596157879354227,1,0.33244710192522203,-0.33244710192522203,0
0,0,3.1354942159291497,10.604875682997651,18,12,2,0.0,21,1.75,1,0,0,0,0,0,3.044522437723423,0.5596157879354227,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.044522437723423,10.74969910882291,21,9,3,0.0,31,2.5833333333333335,0,0,1,0,0,0,3.4339872044851463,0.949080554697146,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.1354942159291497,10.79162569299069,26,4,5,1.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,1,-0.7490008469127294,0.7490008469127294,0
1,2,3.367295829986474,11.42514288158647,20,10,2,3.0,59,4.916666666666667,0,1,0,0,0,0,4.07753744390572,1.5926307941177191,1,0.5487366916928124,-0.5487366916928124,2
0,3,3.4011973816621555,11.898935885244258,20,10,5,4.0,14,1.1666666666666667,1,0,0,0,0,0,2.6390573296152584,0.15415067982725836,2,0.5487366916928124,-0.5487366916928124,3
1,3,3.4011973816621555,11.8351973521903,26,4,2,4.0,36,3.0,0,0,0,0,0,1,3.58351893845611,1.0986122886681098,2,-0.7490008469127294,0.7490008469127294,3
1,0,3.1780538303479458,10.637896630844713,30,0,2,2.0,15,1.25,1,0,0,0,0,0,2.70805020110221,0.22314355131420976,1,-1.6141592059830907,1.6141592059830907,0
0,0,3.091042453358316,10.71121263780351,26,4,4,0.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,0,-0.7490008469127294,0.7490008469127294,0
0,2,3.4011973816621555,11.420426330473305,28,2,5,4.0,14,1.1666666666666667,0,0,1,0,0,0,2.6390573296152584,0.15415067982725836,2,-1.18158002644791,1.18158002644791,2
0,0,3.2188758248682006,10.794993667587653,15,15,3,2.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,1,1.6301846405307638,-1.6301846405307638,0
0,1,3.295836866004329,10.873508606831251,19,11,4,2.0,43,3.5833333333333335,0,0,0,0,1,0,3.7612001156935624,1.2762934659055623,1,0.7650262814604026,-0.7650262814604026,1
1,0,3.044522437723423,10.678053416757233,27,3,4,0.0,21,1.75,0,0,0,1,0,0,3.044522437723423,0.5596157879354227,0,-0.9652904366803198,0.9652904366803198,0
1,0,3.2188758248682006,10.738611611991622,29,1,5,1.0,33,2.75,0,1,0,0,0,0,3.4965075614664802,1.0116009116784799,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.044522437723423,10.663358365138981,20,10,2,0.0,32,2.6666666666666665,0,0,0,1,0,0,3.4657359027997265,0.9808292530117262,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.091042453358316,10.680125336095056,22,8,4,0.0,16,1.3333333333333333,0,0,1,0,0,0,2.772588722239781,0.28768207245178085,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1780538303479458,10.816753715008234,30,0,4,1.0,26,2.1666666666666665,0,0,0,0,0,1,3.258096538021482,0.7731898882334817,1,-1.6141592059830907,1.6141592059830907,0
1,0,3.2188758248682006,10.679435173189221,25,5,5,1.0,33,2.75,0,0,1,0,0,0,3.4965075614664802,1.0116009116784799,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.1354942159291497,10.804624036638605,26,4,3,0.0,27,2.25,0,0,0,0,1,0,3.295836866004329,0.8109302162163288,0,-0.7490008469127294,0.7490008469127294,0
1,0,3.1780538303479458,10.724368099605625,16,14,5,1.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,1,1.4138950507631736,-1.4138950507631736,0
0,1,3.2188758248682006,11.14180381088452,16,14,2,0.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,0,1.4138950507631736,-1.4138950507631736,1
1,0,3.2188758248682006,10.6033620538455,17,13,5,3.0,16,1.3333333333333333,0,1,0,0,0,0,2.772588722239781,0.28768207245178085,1,1.1976054609955833,-1.1976054609955833,0
0,0,3.2188758248682006,10.635446708881462,15,15,5,3.0,11,0.9166666666666666,0,1,0,0,0,0,2.3978952727983707,-0.08701137698962981,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.044522437723423,10.781079035271006,27,3,4,0.0,30,2.5,1,0,0,0,0,0,3.4011973816621555,0.9162907318741551,0,-0.9652904366803198,0.9652904366803198,0
0,1,3.258096538021482,10.896517078629172,30,0,2,0.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,0,-1.6141592059830907,1.6141592059830907,1
0,1,3.258096538021482,10.914852072639958,25,5,3,1.0,30,2.5,0,0,0,1,0,0,3.4011973816621555,0.9162907318741551,1,-0.5327112571451391,0.5327112571451391,1
0,0,3.044522437723423,10.817876477120686,22,8,5,0.0,15,1.25,1,0,0,0,0,0,2.70805020110221,0.22314355131420976,0,0.11615751215763173,-0.11615751215763173,0
1,1,3.295836866004329,11.0035155053454,17,13,4,0.0,43,3.5833333333333335,0,0,0,0,0,1,3.7612001156935624,1.2762934659055623,0,1.1976054609955833,-1.1976054609955833,1
1,0,3.091042453358316,10.79564951283169,24,6,4,0.0,34,2.8333333333333335,1,0,0,0,0,0,3.5263605246161616,1.0414538748281612,0,-0.31642166737754884,0.31642166737754884,0
1,0,3.1780538303479458,10.69439645087857,27,3,3,2.0,17,1.4166666666666667,0,0,0,0,1,0,2.833213344056216,0.3483066942682158,1,-0.9652904366803198,0.9652904366803198,0
1,0,3.1354942159291497,10.707706408986764,26,4,3,0.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,0,-0.7490008469127294,0.7490008469127294,0
1,1,3.2188758248682006,10.932749763069445,18,12,2,0.0,46,3.8333333333333335,0,1,0,0,0,0,3.828641396489095,1.3437347467010947,0,0.9813158712279929,-0.9813158712279929,1
0,0,3.1780538303479458,10.727421738332131,18,12,5,1.0,29,2.4166666666666665,0,1,0,0,0,0,3.367295829986474,0.8823891801984737,1,0.9813158712279929,-0.9813158712279929,0
1,0,3.044522437723423,10.648562825956432,24,6,2,0.0,24,2.0,1,0,0,0,0,0,3.1780538303479458,0.6931471805599453,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.722033142490407,25,5,3,1.0,22,1.8333333333333335,0,0,0,0,0,1,3.091042453358316,0.6061358035703156,1,-0.5327112571451391,0.5327112571451391,0
0,0,3.2188758248682006,10.642229320654465,17,13,3,2.0,26,2.1666666666666665,0,1,0,0,0,0,3.258096538021482,0.7731898882334817,1,1.1976054609955833,-1.1976054609955833,0
0,0,3.1780538303479458,10.701129874425522,23,7,4,1.0,22,1.8333333333333335,0,0,0,0,1,0,3.091042453358316,0.6061358035703156,1,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.758179438191325,18,12,3,0.0,11,0.9166666666666666,0,0,0,1,0,0,2.3978952727983707,-0.08701137698962981,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.2188758248682006,10.606659318618037,16,14,3,2.0,18,1.5,0,0,0,1,0,0,2.8903717578961645,0.4054651081081644,1,1.4138950507631736,-1.4138950507631736,0
1,0,3.1354942159291497,10.723025063923394,27,3,2,1.0,12,1.0,0,0,1,0,0,0,2.4849066497880004,0.0,1,-0.9652904366803198,0.9652904366803198,0
1,0,3.2188758248682006,10.753809407468072,19,11,3,3.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,1,0.7650262814604026,-0.7650262814604026,0
0,1,3.295836866004329,11.091269997463336,25,5,3,1.0,21,1.75,0,0,0,0,1,0,3.044522437723423,0.5596157879354227,1,-0.5327112571451391,0.5327112571451391,1
0,0,3.091042453358316,10.648657761163225,23,7,4,0.0,30,2.5,1,0,0,0,0,0,3.4011973816621555,0.9162907318741551,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.1354942159291497,10.782678520453256,30,0,2,0.0,33,2.75,0,1,0,0,0,0,3.4965075614664802,1.0116009116784799,0,-1.6141592059830907,1.6141592059830907,0
1,2,3.4011973816621555,11.251755487058558,29,1,3,2.0,58,4.833333333333333,1,0,0,0,0,0,4.060443010546419,1.575536360758419,1,-1.3978696162155004,1.3978696162155004,2
0,0,3.044522437723423,10.632291410304108,25,5,2,0.0,21,1.75,0,0,0,1,0,0,3.044522437723423,0.5596157879354227,0,-0.5327112571451391,0.5327112571451391,0
0,0,3.1780538303479458,10.67786903822759,25,5,4,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.1354942159291497,10.672947415945236,23,7,4,0.0,21,1.75,0,0,1,0,0,0,3.044522437723423,0.5596157879354227,0,-0.10013207760995856,0.10013207760995856,0
0,3,3.4011973816621555,11.88153984928038,25,5,5,4.0,27,2.25,0,1,0,0,0,0,3.295836866004329,0.8109302162163288,2,-0.5327112571451391,0.5327112571451391,3
1,0,3.1354942159291497,10.65135963278532,21,9,2,0.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.1780538303479458,10.623860719349665,18,12,3,1.0,29,2.4166666666666665,0,0,0,0,0,1,3.367295829986474,0.8823891801984737,1,0.9813158712279929,-0.9813158712279929,0
1,5,3.4011973816621555,12.673388290380577,21,9,4,4.0,72,6.0,0,0,0,0,0,1,4.276666119016055,1.791759469228055,2,0.33244710192522203,-0.33244710192522203,3
1,0,3.044522437723423,10.76420214752143,21,9,5,0.0,24,2.0,0,0,1,0,0,0,3.1780538303479458,0.6931471805599453,0,0.33244710192522203,-0.33244710192522203,0
1,3,3.4011973816621555,11.733505733881273,15,15,4,4.0,27,2.25,1,0,0,0,0,0,3.295836866004329,0.8109302162163288,2,1.6301846405307638,-1.6301846405307638,3
1,0,3.2188758248682006,10.717258175419811,20,10,5,3.0,15,1.25,0,0,0,0,0,1,2.70805020110221,0.22314355131420976,1,0.5487366916928124,-0.5487366916928124,0
0,3,3.4011973816621555,11.584613368261012,24,6,4,4.0,51,4.25,0,0,0,0,0,1,3.9318256327243257,1.4469189829363254,2,-0.31642166737754884,0.31642166737754884,3
0,0,3.1354942159291497,10.6442575495135,26,4,3,1.0,14,1.1666666666666667,0,0,1,0,0,0,2.6390573296152584,0.15415067982725836,1,-0.7490008469127294,0.7490008469127294,0
1,0,3.1354942159291497,10.77762206687689,26,4,5,0.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,0,-0.7490008469127294,0.7490008469127294,0
1,0,3.091042453358316,10.739673908168612,29,1,3,0.0,21,1.75,0,0,0,0,1,0,3.044522437723423,0.5596157879354227,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.091042453358316,10.758604761975464,20,10,2,0.0,24,2.0,1,0,0,0,0,0,3.1780538303479458,0.6931471805599453,0,0.5487366916928124,-0.5487366916928124,0
0,0,3.044522437723423,10.734111457653192,17,13,2,0.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.1354942159291497,10.773839052468839,18,12,4,0.0,20,1.6666666666666665,0,0,0,1,0,0,2.995732273553991,0.5108256237659906,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.1354942159291497,10.798145984283169,21,9,3,0.0,26,2.1666666666666665,1,0,0,0,0,0,3.258096538021482,0.7731898882334817,0,0.33244710192522203,-0.33244710192522203,0
0,0,3.1354942159291497,10.753275168052005,17,13,2,1.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,1,1.1976054609955833,-1.1976054609955833,0
